"STATION"    ,        "NAME"            ,"LATITUDE"  ,"LONGITUDE","ELEVATION","DATE", "AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-02",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"78",",,7","42",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-03",,,,,,,,,,,"0.04",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"67",",,7","58",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-04",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"79",",,7","58",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-05",,,,,,,,,,,"0.15",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"86",",,7","57",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-06",,,,,,,,,,,"0.20",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","66",",,7","68",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-07",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"78",",,7","58",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-08",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"68",",,7","48",",,7","50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-09",,,,,,,,,,,"0.00","T,,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"76",",,7","50",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-10",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"72",",,7","48",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-11",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"58",",,7","42",",,7","43",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-12",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"68",",,7","43",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-13",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","48",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-14",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"84",",,7","48",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-15",,,,,,,,,,,"0.11",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"82",",,7","49",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-16",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"72",",,7","47",",,7","52",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-17",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"86",",,7","52",",,7","68",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-18",,,,,,,,,,,"0.18",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"90",",,7","62",",,7","67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-19",,,,,,,,,,,"1.12",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"91",",,7","66",",,7","69",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-20",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"91",",,7","66",",,7","68",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-21",,,,,,,,,,,"0.00","T,,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"91",",,7","66",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-22",,,,,,,,,,,"0.00","T,,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"90",",,7","65",",,7","67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-23",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"91",",,7","67",",,7","79",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-24",,,,,,,,,,,"0.82",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","60",",,7","60",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-25",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"78",",,7","55",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-26",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"79",",,7","55",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-27",,,,,,,,,,,"0.75",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","60",",,7","63",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-28",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"72",",,7","52",",,7","53",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-29",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"83",",,7","51",",,7","77",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-06-30",,,,,,,,,,,"0.10",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"82",",,7","72",",,7","74",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-01",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"83",",,7","49",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-02",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"73",",,7","48",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-03",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"82",",,7","48",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-04",,,,,,,,,,,"0.14",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"88",",,7","68",",,7","69",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-05",,,,,,,,,,,"0.55",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"81",",,7","68",",,7","69",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-06",,,,,,,,,,,"0.00","T,,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"84",",,7","66",",,7","67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-07",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"81",",,7","60",",,7","60",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-08",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"83",",,7","59",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-09",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"86",",,7","60",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-10",,,,,,,,,,,"0.05",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"85",",,7","64",",,7","77",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-11",,,,,,,,,,,"0.09",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"81",",,7","63",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-12",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","58",",,7","58",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-13",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"89",",,7","58",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-14",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"89",",,7","61",",,7","62",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-15",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"87",",,7","62",",,7","69",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-16",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"86",",,7","63",",,7","73",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-17",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"85",",,7","70",",,7","71",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-18",,,,,,,,,,,"1.63",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"79",",,7","60",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-19",,,,,,,,,,,"0.01",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"76",",,7","52",",,7","53",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-20",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"79",",,7","52",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-21",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"82",",,7","55",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-22",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","54",",,7","62",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-23",,,,,,,,,,,"0.06",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","61",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-24",,,,,,,,,,,"0.02",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"84",",,7","61",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-25",,,,,,,,,,,"0.25",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"84",",,7","62",",,7","63",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-26",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","54",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-27",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"78",",,7","51",",,7","52",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-28",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"84",",,7","52",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-29",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"88",",,7","56",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-30",,,,,,,,,,,"0.04",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"88",",,7","60",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-07-31",,,,,,,,,,,"0.42",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"82",",,7","66",",,7","67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-01",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"87",",,7","66",",,7","68",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-02",,,,,,,,,,,"0.30",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"88",",,7","67",",,7","68",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-03",,,,,,,,,,,"0.00","T,,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"83",",,7","68",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-04",,,,,,,,,,,"0.00","T,,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","61",",,7","63",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-05",,,,,,,,,,,"0.21",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"85",",,7","62",",,7","63",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-06",,,,,,,,,,,"0.06",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"86",",,7","63",",,7","67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-07",,,,,,,,,,,"0.95",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","65",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-08",,,,,,,,,,,"0.02",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"76",",,7","64",",,7","69",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-09",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"84",",,7","68",",,7","71",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-10",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","58",",,7","58",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-11",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"75",",,7","52",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-12",,,,,,,,,,,"0.03",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"75",",,7","54",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-13",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"77",",,7","50",",,7","50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-14",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"79",",,7","50",",,7","54",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-15",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","51",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-16",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"83",",,7","54",",,7","67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-17",,,,,,,,,,,"0.02",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","66",",,7","69",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-18",,,,,,,,,,,"0.04",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"87",",,7","65",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-19",,,,,,,,,,,"0.34",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"76",",,7","61",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-20",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"64",",,7","51",",,7","54",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-21",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"60",",,7","44",",,7","44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-22",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"69",",,7","43",",,7","44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-23",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"73",",,7","43",",,7","46",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-24",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"78",",,7","45",",,7","50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-25",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"80",",,7","50",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-26",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"83",",,7","56",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-27",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"88",",,7","63",",,7","66",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-28",,,,,,,,,,,"0.08",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"90",",,7","64",",,7","67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-29",,,,,,,,,,,"0.00",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"88",",,7","66",",,7","68",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-30",,,,,,,,,,,"0.00","T,,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"91",",,7","60",",,7","68",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-08-31",,,,,,,,,,,"0.04",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"79",",,7","59",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338769","WARREN 3 S, OH US","41.2019","-80.8105","274.3","2024-09-01",,,,,,,,,,,"0.04",",,7,0700",,,"0.0",",,7,0700","0.0",",,7,0700",,,"79",",,7","59",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
